Confirmed Data,Member ID,Transit Agency Name,City,State,Country,New 2020 Data,Last Data Submission,fleetid,Mode Code,Mode Name,Year Built,Status,Manufacturer Code,Manufacturer Name,Model,Vehicle Type,Vehicle Type Name,Wheelchair Accessible,Vehicle Floor Height,On-vehicle Accessibility Equipment,Platform Height,Platform Accessibility Equipment,"Seats, Number of",Length in Feet,Width in Inches,Power Type Code,Power Type Name,Engine Manufacturer Code,Engine Manufacturer Name,Amount Paid per Vehicle,"Total Vehicles, Number of","Active Vehicles,  Number of","Rehabilitated Vehicles, Number of","Vehicles to be Rehabilitated, Number of",CanadianIndex
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14392,DR,Demand Response,2018.00,A,GLV,Glaval Industries,UNIVERSAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,14.00,26.00,96.00,GA,Gasoline,UN,Unknown,,11.00,11.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14917,DR,Demand Response,2017.00,A,GLV,Glaval Industries,UNIVERSAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,14.00,26.00,96.00,GA,Gasoline,FO,Ford,,10.00,10.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14916,DR,Demand Response,2017.00,A,GLV,Glaval Industries,UNIVERSAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,GA,Gasoline,FO,Ford,,13.00,13.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,12994,DR,Demand Response,2016.00,A,GLV,Glaval Industries,UNIVERSAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,GA,Gasoline,FO,Ford,"$74,400.00",28.00,28.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14389,DR,Demand Response,2015.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,14.00,26.00,96.00,GA,Gasoline,CV,Chevrolet,"$90,700.00",13.00,13.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,12991,DR,Demand Response,2015.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,GA,Gasoline,CV,Chevrolet,"$78,200.00",11.00,11.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14912,DR,Demand Response,2014.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,DF,Diesel fuel,GM,General Motors,"$88,600.00",18.00,18.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16664,DR,Demand Response,2013.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,,16.00,16.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8656,DR,Demand Response,2012.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,26.00,96.00,GA,Gasoline,GM,General Motors,"$90,000.00",7.00,7.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8657,DR,Demand Response,2012.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,DF,Diesel fuel,GM,General Motors,"$84,000.00",17.00,17.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,11539,DR,Demand Response,2011.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,DF,Diesel fuel,GM,General Motors,"$90,000.00",2.00,2.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7315,DR,Demand Response,2011.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,26.00,96.00,GA,Gasoline,GM,General Motors,"$80,000.00",1.00,1.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2975,DR,Demand Response,2008.00,A,GLV,Glaval Industries,UNIVERSAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,26.00,96.00,DF,Diesel fuel,FO,Ford,"$74,000.00",2.00,2.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7310,LR,Light Rail,2011.00,A,SDU,Siemens Mass Transit Division,S-70,Cara2,"Rail car, single-articulated, 1 level, 2 cabs",Yes,Low,Ramp,Both,None,60.00,81.00,97.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$3,600,000.00",77.00,77.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2978,LR,Light Rail,2003.00,A,SDU,Siemens Mass Transit Division,SD-160,Cara2,"Rail car, single-articulated, 1 level, 2 cabs",Yes,High,Ramp,Both,None,56.00,81.00,97.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$2,250,000.00",7.00,7.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2979,LR,Light Rail,2001.00,A,SDU,Siemens Mass Transit Division,SD-160,Cara2,"Rail car, single-articulated, 1 level, 2 cabs",Yes,High,Ramp,Both,None,56.00,81.00,97.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$2,241,509.00",10.00,10.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2977,LR,Light Rail,1999.00,A,SDU,Siemens Mass Transit Division,SD-100,Cara2,"Rail car, single-articulated, 1 level, 2 cabs",Yes,High,Ramp,Both,None,64.00,81.00,97.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$2,017,507.00",23.00,23.00,0.00,2.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16661,MB,Bus,2020.00,O,GIL,Gillig Corporation,G27,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,,9.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14908,MB,Bus,2020.00,P,MCI,Motor Coach Industries International,UNKNOWN,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,CU,Cummins,,27.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,15967,MB,Bus,2020.00,O,GIL,Gillig Corporation,G27,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,10.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14907,MB,Bus,2019.00,A,GIL,Gillig Corporation,UNKNOWN,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,10.00,10.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16660,MB,Bus,2018.00,A,NFA,New Flyer of America,XCELSIOR ,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,EB,Electric battery,EM,Electric Motor (no manufacturer),"$957,000.00",3.00,3.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14906,MB,Bus,2018.00,A,GIL,Gillig Corporation,UNKNOWN,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,Low,Ramp,None,None,33.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,,2.00,2.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14905,MB,Bus,2018.00,A,GIL,Gillig Corporation,UNKNOWN,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,Low,Ramp,None,None,22.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,,2.00,2.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14387,MB,Bus,2018.00,A,GIL,Gillig Corporation,UNKNOWN,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,UN,Unknown,,24.00,24.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13160,MB,Bus,2017.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$480,070.00",57.00,57.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14904,MB,Bus,2017.00,A,GIL,Gillig Corporation,G27B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$475,264.00",7.00,7.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13158,MB,Bus,2016.00,A,GIL,Gillig Corporation,G27B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$466,559.00",5.00,5.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13157,MB,Bus,2015.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,104.00,CN,Compressed natural gas,CU,Cummins,"$512,000.00",23.00,23.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,11533,MB,Bus,2014.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$389,000.00",20.00,20.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8653,MB,Bus,2013.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$512,000.00",24.00,24.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,9752,MB,Bus,2013.00,A,GIL,Gillig Corporation,G27B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$450,000.00",2.00,2.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,11534,MB,Bus,2012.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$389,000.00",31.00,31.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8650,MB,Bus,2012.00,A,GIL,Gillig Corporation,G30D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$598,000.00",9.00,9.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8651,MB,Bus,2011.00,A,GIL,Gillig Corporation,G21B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$408,000.00",30.00,30.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7305,MB,Bus,2010.00,A,GIL,Gillig Corporation,G30D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$586,000.00",20.00,20.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7304,MB,Bus,2010.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$383,000.00",37.00,37.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,9754,MB,Bus,2009.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$552,000.00",5.00,5.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,9753,MB,Bus,2009.00,A,VAN,Van Hool,A300L,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,34.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$408,000.00",4.00,4.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,3005,MB,Bus,2009.00,A,GIL,Gillig Corporation,G21D102N4,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$365,000.00",4.00,4.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,3006,MB,Bus,2009.00,A,GIL,Gillig Corporation,G21D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$335,000.00",42.00,42.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8649,MB,Bus,2008.00,A,VAN,Van Hool,A300L,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,34.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$403,000.00",10.00,10.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7306,MB,Bus,2007.00,A,GIL,Gillig Corporation,G21D102N4,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$344,000.00",5.00,5.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,7307,MB,Bus,2007.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$490,000.00",12.00,12.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,3002,MB,Bus,2007.00,A,GIL,Gillig Corporation,G21B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$353,000.00",9.00,9.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,3004,MB,Bus,2007.00,A,GIL,Gillig Corporation,G21D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$333,000.00",34.00,28.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,3003,MB,Bus,2006.00,A,GIL,Gillig Corporation,G21D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$331,000.00",30.00,28.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2984,MB,Bus,2005.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$490,000.00",19.00,12.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2983,MB,Bus,2004.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$440,000.00",14.00,14.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2982,MB,Bus,2002.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$402,000.00",12.00,12.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,2990,MB,Bus,1999.00,A,GIL,Gillig Corporation,G18D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$259,936.00",6.00,1.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16201,RB,Bus Rapid Transit,2017.00,A,NFA,New Flyer of America,DE60LFA,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,High,Ramp,41.00,60.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$1,021,011.00",25.00,25.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,15983,VP,Vanpool,2020.00,O,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$26,000.00",30.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14936,VP,Vanpool,2020.00,O,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,UN,Unknown,,5.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16672,VP,Vanpool,2019.00,A,TYT,Toyota,SIENNA,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$30,000.00",49.00,49.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16673,VP,Vanpool,2019.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,15.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,,4.00,4.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16674,VP,Vanpool,2019.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,"$42,000.00",63.00,63.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,15548,VP,Vanpool,2018.00,A,TYT,Toyota,SIENNA,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,,5.00,5.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,15986,VP,Vanpool,2017.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,9.00,19.00,80.00,GA,Gasoline,CV,Chevrolet,,10.00,9.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14397,VP,Vanpool,2017.00,A,FRD,Ford Motor Corporation,TRANSIT,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,FO,Ford,,2.00,1.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14937,VP,Vanpool,2017.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,GM,General Motors,,27.00,27.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13122,VP,Vanpool,2017.00,A,FRD,Ford Motor Corporation,TRANSIT,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,10.00,17.00,80.00,GA,Gasoline,FO,Ford,,2.00,0.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13121,VP,Vanpool,2017.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,,10.00,10.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13119,VP,Vanpool,2016.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,15.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,"$30,000.00",18.00,16.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13120,VP,Vanpool,2016.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$25,500.00",20.00,20.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14932,VP,Vanpool,2015.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,GM,General Motors,"$35,600.00",14.00,12.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13117,VP,Vanpool,2015.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,15.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,"$26,500.00",9.00,9.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13118,VP,Vanpool,2015.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$24,500.00",40.00,36.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,14931,VP,Vanpool,2015.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,11.00,20.00,80.00,GA,Gasoline,GM,General Motors,"$35,200.00",13.00,13.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,13116,VP,Vanpool,2014.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$24,500.00",20.00,20.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,12237,VP,Vanpool,2013.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,GM,General Motors,"$26,500.00",17.00,17.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8660,VP,Vanpool,2013.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$24,500.00",18.00,18.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8659,VP,Vanpool,2012.00,A,FRD,Ford Motor Corporation,ECONO PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,20.00,80.00,GA,Gasoline,FO,Ford,"$32,000.00",7.00,7.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,12238,VP,Vanpool,2012.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$24,000.00",5.00,5.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,16023,VP,Vanpool,2012.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,15.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,,9.00,9.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,12242,VP,Vanpool,2011.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",EXPRESS PASS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,15.00,20.00,80.00,GA,Gasoline,CV,Chevrolet,"$26,500.00",3.00,3.00,0.00,0.00,
Yes,247,Utah Transit Authority,Salt Lake City,UT,U.S.,Yes,2020,8658,VP,Vanpool,2011.00,A,TYT,Toyota,SIENNA VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,7.00,17.00,80.00,GA,Gasoline,TO,Toyota,"$24,500.00",50.00,50.00,0.00,0.00,
